PENNSYLVANIA IMMIGRATION RESOURCE CENTER	4027	1
NEW YORK STOCK EXCHANGE	3725	1
TOBACCO PRODUCTS LIABILITY PROJECT	4784	1
NATIONAL BORDER PATROL COUNCIL	3258	1
WOMEN EMPLOYED	5208	1
NATIONAL WOMENS POLITICAL CAUCUS	3554	1
NATIONAL WOMENS LAW CENTER	3553	1
NATIONAL WOMENS HISTORY PROJECT	3552	1
NATIONAL WOMENS HEALTH NETWORK	3551	1
NATIONAL BAR ASSOCIATION	3250	1
NATIONAL BASKETBALL ASSOCIATION	3252	1
GEORGETOWN UNIVERSITY LAW CENTER	1946	1
AMERICAN FARMLAND TRUST	9283	1
GEORGETOWN UNIVERSITY	1945	1
CITIBANK	1159	1
JUSTICE COALITION	11910	1
AMERICAN LUNG ASSOCIATION	346	1
HEARTLAND ALLIANCE	2078	1
POLICY ANALYSIS CENTER	11915	1
AMERICAN LEGISLATIVE EXCHANGE COUNCIL	341	1
AMERICAN LIBRARY ASSOCIATION	343	1
WASHINGTON CONTRACT LOGGERS ASSOCIATION	9937	1
AMERICAN MEDICAL ASSOCIATION	349	1
PARENTS TELEVISION COUNCIL	3991	1
BROWN UNIVERSITY	817	1
MICROSOFT	2914	1
MEDTRONIC	2853	1
AMERICAN JAIL ASSOCIATION	330	1
MUSCULAR DYSTROPHY ASSOCIATION	10091	1
THE AMERICAN LEGION	6150	1
CITGO	6152	1
EATON	1620	1
NATIONAL CRIME VICTIM LAW INSTITUTE	3337	1
UNITED STEELWORKERS	6157	1
RETAIL MERCHANTS ASSOCIATION	6091	1
NATIONAL DEFENSE COMMITTEE	3339	1
AMERICAN CORN GROWERS ASSOCIATION	12063	1
NATIONAL GROCERS ASSOCIATION	10096	1
AMERICAN NATIONAL RED CROSS	10192	1
EQUAL EMPLOYMENT OPPORTUNITY COMMISSION	1705	1
CALIFORNIA SCHOOL EMPLOYEES ASSOCIATION	9675	1
EQUAL RIGHTS ADVOCATES	1709	1
TAX FOUNDATION	4678	1
TEMPLE UNIVERSITY	4703	1
AMERICAN GERIATRICS SOCIETY	299	1
AMERICAN GAMING ASSOCIATION	296	1
AMERICAN GAS ASSOCIATION	297	1
AMERICAN FRIENDS SERVICE COMMITTEE	294	1
AMERICAN FREEDOM AGENDA	293	1
ELLSWORTH	1661	1
NORTH COAST RIVERS ALLIANCE	3773	1
COAST ALLIANCE	9727	1
AMERICAN BANKERS ASSOCIATION	195	1
RIVER ALLIANCE	4320	1
AMERICAN BENEFITS COUNCIL	197	1
AMERICAN BAR ASSOCIATION	196	1
CHILDREN NOW	1124	1
CHILDRENS DEFENSE FUND	1126	1
AMERICAN AUTOIMMUNE RELATED DISEASES ASSOCIATION	192	1
SURFRIDER FOUNDATION	4655	1
AMERICAN EXPRESS	273	1
AMERICAN FAMILY ASSOCIATION	274	1
SOUTH DAKOTA CATTLEMENS ASSOCIATION	4552	1
MASTERCARD	2821	1
MAYO CLINIC	2822	1
CALIFORNIA COASTAL COMMISSION	9298	1
KELLOGG	2541	1
NATIONAL FOREIGN TRADE COUNCIL	3385	1
NATIONAL FOOTBALL LEAGUE	3382	1
KENTUCKY FARM BUREAU	2546	1
NATIONAL FISHERIES INSTITUTE	3381	1
MORTGAGE BANKERS ASSOCIATION	3025	1
MORGAN STANLEY	3023	1
INTERNATIONAL RESCUE COMMITTEE	2383	1
AMERICAN TRUCKING ASSOCIATIONS	8738	1
CONSTITUTION PROJECT	1371	1
CORNELL UNIVERSITY	1401	1
INNOCENCE PROJECT	2266	1
AMERICAN HEALTH CARE ASSOCIATION	302	1
PUBLIC LANDS FOUNDATION	4215	1
PUBLIC LANDS COUNCIL	4214	1
VANDERBILT UNIVERSITY	5001	1
CONGRESSIONAL BLACK CAUCUS	1339	1
PUBLIC KNOWLEDGE	4213	1
VERIZON	5004	1
ANIMAL LEGAL DEFENSE FUND	443	1
PUBLIC COUNSEL	4194	1
COASTAL STATES ORGANIZATION	1238	1
MAJOR LEAGUE SOCCER	2765	1
MAJOR LEAGUE BASEBALL PLAYERS ASSOCIATION	2764	1
MENTAL HEALTH ASSOCIATION	7867	1
SAFE HORIZON	4359	1
INFORMATION TECHNOLOGY INDUSTRY COUNCIL	2260	1
FREEDOM FORUM	11384	1
SAFARI CLUB INTERNATIONAL	4357	1
RUTHERFORD INSTITUTE	4350	1
CALIFORNIA STATE SHERIFFS ASSOCIATION	902	1
GUAM	7707	1
TRANSPORTATION INTERMEDIARIES ASSOCIATION	4811	1
TRANSPORTATION INSTITUTE	4810	1
TRIBUNE	4817	1
PUBLIC JUSTICE	4815	1
ADVANCED MEDICAL TECHNOLOGY ASSOCIATION	32	1
TRINITY UNITED METHODIST CHURCH	4818	1
AMERICAN BOILER MANUFACTURERS ASSOCIATION	6506	1
PUERTO RICO	7708	1
FLORIDA IMMIGRANT ADVOCACY CENTER	1844	1
COCA COLA	1240	1
COLLEGE BOARD	1245	1
HISPANIC NATIONAL BAR ASSOCIATION	2105	1
NASDAQ	3094	1
UNITED STATES STUDENT ASSOCIATION	4900	1
MILITARY COALITION	10635	1
AMNESTY INTERNATIONAL	435	1
AMGEN	432	1
NATIONAL ASIAN PACIFIC AMERICAN WOMENS FORUM	3120	1
DISABLED AMERICAN VETERANS	1539	1
PROTECTING OUR CHILDREN	11217	1
HUMAN RIGHTS FIRST	2614	1
AMERICAN LEGION	339	1
MEDICAID	2839	1
SMALL BUSINESS LEGISLATIVE COUNCIL	9737	1
FEDERAL ENERGY REGULATORY COMMISSION	8098	1
AMERICAN LEGACY FOUNDATION	337	1
GENERAL ELECTRIC	1934	1
AMERICAN JEWISH COMMITTEE	331	1
NORTHROP GRUMMAN	3800	1
NORTHWEST AIRLINES	3803	1
AMERICAN JEWISH CONGRESS	332	1
UNITARIAN UNIVERSALIST ASSOCIATION	4843	1
ALPHA KAPPA ALPHA SORORITY	10028	1
SAS	7787	1
NATIONAL COLLEGIATE ATHLETIC ASSOCIATION	3294	1
AMERICAN RED CROSS	8342	1
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION	3296	1
PRESERVATION ACTION	9282	1
CALIFORNIA BANKERS ASSOCIATION	854	1
PHILIP MORRIS	8190	1
UNITED TECHNOLOGIES CORPORATION	8196	1
NATIONAL MENTAL HEALTH ASSOCIATION	3454	1
3M COMPANY	0	1
NATIONAL MILK PRODUCERS FEDERATION	3458	1
NATIONAL MINING ASSOCIATION	3459	1
CALIFORNIA CATTLEMENS ASSOCIATION	859	1
NATIONAL RIFLE ASSOCIATION	3515	1
NATIONAL PUBLIC RADIO	3503	1
OPEN SOCIETY INSTITUTE	3899	1
MAINE	7416	1
SCHOOL BOARDS ASSOCIATION	4410	1
LIFE LEGAL DEFENSE FOUNDATION	2686	1
ONCOLOGY NURSING SOCIETY	3894	1
INDIANA UNIVERSITY	2249	1
COUNCIL ON STATE TAXATION	1436	1
RURAL EDUCATION ASSOCIATION	6808	1
CALIFORNIA AIR RESOURCES BOARD	7270	1
TIME WARNER	4777	1
THOMSON REUTERS	4774	1
NATIONAL MULTIPLE SCLEROSIS SOCIETY	3464	1
THOMAS MORE LAW CENTER	4771	1
PHARMACEUTICAL MANUFACTURERS ASSOCIATION	7001	1
THE SENIORS COALITION	10093	1
FEDERAL LAW ENFORCEMENT OFFICERS ASSOCIATION	10842	1
WOMENS LAW CENTER	5228	1
NATIONAL CRIME PREVENTION COUNCIL	10844	1
GRANT THORNTON	1994	1
GRASSROOTS INTERNATIONAL	1999	1
EDISON ELECTRIC INSTITUTE	1629	1
AMERICAN BAPTIST CHURCHES	3460	1
VIRGINIA BANKERS ASSOCIATION	8937	1
RETIRED OFFICERS ASSOCIATION	9946	1
PENSION BENEFIT GUARANTY CORPORATION	9944	1
MONTANA STOCKGROWERS ASSOCIATION	3013	1
NATIONAL TAXPAYERS UNION	3535	1
MENNONITE CENTRAL COMMITTEE	2860	1
MENTAL HEALTH AMERICA	2862	1
KRAFT FOODS	2575	1
BIOTECHNOLOGY INDUSTRY ORGANIZATION	747	1
SEC	7176	1
COUNTRY MUSIC ASSOCIATION	1438	1
AMERICAN-ARAB ANTI-DISCRIMINATION COMMITTEE	12192	1
MINNESOTA FARM BUREAU	2944	1
CLEAN WATER ACTION	1199	1
INTERNATIONAL COMMUNITY CORRECTIONS ASSOCIATION	2343	1
NATIONAL CLUB ASSOCIATION	12142	1
NATIONAL DISABILITY RIGHTS NETWORK	3342	1
NATIONAL DEFENSE INDUSTRIAL ASSOCIATION	3340	1
INTERNATIONAL CRISIS GROUP	2349	1
INC	2223	1
NATIONAL DISTRICT ATTORNEYS ASSOCIATION	3344	1
NATIONAL DOWN SYNDROME CONGRESS	3345	1
60 PLUS ASSOCIATION	1	1
EPILEPSY FOUNDATION	1697	1
ENVIRONMENTAL TECHNOLOGY COUNCIL	1694	1
ENVIRONMENTAL DEFENSE FUND	1690	1
UNITED STATES BORDER PATROL	4881	1
UNISYS	9797	1
NATIONAL WILDERNESS INSTITUTE	10936	1
EXXON MOBIL	1751	1
EXXON	1750	1
RICE UNIVERSITY	4312	1
CONGRESSIONAL COALITION	9112	1
NISQUALLY INDIAN TRIBE	6979	1
SIERRA CLUB	4469	1
FREEDOM ALLIANCE	1884	1
FREE SPEECH COALITION	1882	1
SAN FRANCISCO CHRONICLE	8796	1
SHELL OIL	4461	1
HONEYWELL	2121	1
NATIONAL ASIAN PACIFIC AMERICAN LEGAL CONSORTIUM	3119	1
COLORADO	12212	1
CARTER CENTER	946	1
SYMANTEC CORP	4665	1
NATIONAL APARTMENT ASSOCIATION	3115	1
HEBREW IMMIGRANT AID SOCIETY	2081	1
KAUFFMAN FOUNDATION	2538	1
DOW CHEMICAL	1576	1
BANK ONE	682	1
CALIFORNIA MEDICAL ASSOCIATION	875	1
WILDLIFE SOCIETY	5176	1
WILDERNESS SOCIETY	5175	1
PUBLIC ADVOCATES INC	4188	1
FINANCIAL SERVICES ROUNDTABLE	1818	1
NATIONAL IMMIGRATION FORUM	3406	1
CONGRESSIONAL HISPANIC CAUCUS	9363	1
AMAZON	133	1
TRANS WORLD AIRLINES	7224	1
NATIONAL INDIAN GAMING ASSOCIATION	3411	1
NATIONAL CABLE TELEVISION ASSOCIATION	8540	1
FLORIDA CATTLEMENS ASSOCIATION	1834	1
SENIOR EXECUTIVES ASSOCIATION	10834	1
NORTHEASTERN UNIVERSITY	3793	1
HURLEY MEDICAL CENTER	2154	1
AMERICAN UROLOGICAL ASSOCIATION	10665	1
AMERICAN TRUCKING ASSOCIATION	405	1
AMERICAN FARM BUREAU FEDERATION 	12210	1
CONSUMER ALERT	1375	1
CONSUMER ACTION	1374	1
CONSUMER BANKERS ASSOCIATION	1377	1
HUMANE SOCIETY	2153	1
CONSUMER ELECTRONICS ASSOCIATION	1379	1
CONSUMER DATA INDUSTRY ASSOCIATION	1378	1
CARGO AIRLINE ASSOCIATION	937	1
AMERICAN WAY	10305	1
GREENLINING INSTITUTE	2012	1
UNITED STATES	8058	1
ORTHODOX UNION	9066	1
NATIONAL MEDICAL ASSOCIATION	3452	1
AIR FORCE SERGEANTS ASSOCIATION	8330	1
FREE CONGRESS FOUNDATION	10449	1
GEORGIA CATTLEMENS ASSOCIATION	1952	1
AMERICAN OPTOMETRIC ASSOCIATION	7445	1
AIR FORCE ASSOCIATION	10114	1
UNITED AUTOMOBILE WORKERS	6711	1
NATIONAL AUTOMOBILE DEALERS ASSOCIATION	3249	1
NATIONAL AUDUBON SOCIETY	3248	1
ENVIRONMENTAL ACTION	7318	1
NATURAL GAS SUPPLY ASSOCIATION	3568	1
SEMICONDUCTOR INDUSTRY ASSOCIATION	4437	1
PRIVACY RIGHTS CLEARINGHOUSE	4137	1
GENERAL MOTORS	1936	1
NATURE CONSERVANCY	11901	1
BURLINGTON COAT FACTORY	829	1
SIMON WIESENTHAL CENTER	4481	1
AMERICAN PUBLIC POWER ASSOCIATION	370	1
AMERICAN RIVERS	372	1
AMERICAN SHEEP INDUSTRY ASSOCIATION	375	1
AMERICAN SEED TRADE ASSOCIATION	374	1
BUDDHIST PEACE FELLOWSHIP	822	1
NATIVE AMERICAN RIGHTS FUND	6856	1
JUDSON MEMORIAL CHURCH	10550	1
FAMILY RESEARCH COUNCIL	1770	1
BAXTER INTERNATIONAL	702	1
DAY	1483	1
DARTMOUTH COLLEGE	1482	1
AMERICAN SOCIOLOGICAL ASSOCIATION	391	1
AMERICAN STAFFING ASSOCIATION	394	1
EDUCATION LAW CENTER	7130	1
DADE COUNTY BAR ASSOCIATION	7135	1
PEOPLE FOR THE AMERICAN WAY	4044	1
INTERFAITH WORKER JUSTICE	2308	1
PENSION RIGHTS CENTER	4042	1
WYETH	5255	1
UNITED AIRLINES	4847	1
ERISA INDUSTRY COMMITTEE	1719	1
TEVA PHARMACEUTICALS	4721	1
INTERFAITH ALLIANCE	2306	1
ELI LILLY	1659	1
DEMOS	1513	1
ELECTRIC POWER SUPPLY ASSOCIATION	1650	1
ELECTRONIC INDUSTRIES ALLIANCE	1656	1
ELECTRONIC PRIVACY INFORMATION CENTER	1657	1
ELECTRONIC ARTS	1654	1
ELECTRONIC FRONTIER FOUNDATION	1655	1
NEW MEXICO FEDERAL LANDS COUNCIL	3664	1
REAL ESTATE ROUNDTABLE	4252	1
HUMAN RIGHTS CAMPAIGN	2141	1
AMERICAN METEOROLOGICAL SOCIETY	8208	1
NOKIA	3745	1
NATIONAL FIRE PROTECTION ASSOCIATION	8203	1
CHIRON	1134	1
AMERICAN CLINICAL LABORATORY ASSOCIATION	244	1
AMERICAN CIVIL LIBERTIES UNION	241	1
LEGAL SERVICES CORPORATION	7623	1
CONSUMER SPECIALTY PRODUCTS ASSOCIATION	1385	1
NATIONAL RETAIL FEDERATION	11129	1
AMERICAN AIRLINES	149	1
FEDERAL NATIONAL MORTGAGE ASSOCIATION	10806	1
MAJOR COUNTY SHERIFFS ASSOCIATION	1439	1
NATIONAL GOVERNORS ASSOCIATION	3391	1
NATIONAL GEOGRAPHIC SOCIETY	3390	1
NATIONAL HEALTH COUNCIL	3392	1
NATIONAL HISPANIC MEDIA COALITION	3396	1
NATIONAL HISPANIC MEDICAL ASSOCIATION	3398	1
STEEL MANUFACTURERS ASSOCIATION	12004	1
BAYER CORPORATION	11509	1
ALUMINUM ASSOCIATION	12003	1
AMERICAN PSYCHIATRIC NURSES ASSOCIATION	12000	1
MONTANA WILDLIFE FEDERATION	3015	1
LATINO POLICE OFFICERS ASSOCIATION	8729	1
ELECTRICITY CONSUMERS RESOURCE COUNCIL	9867	1
CONGRESSIONAL ASIAN PACIFIC AMERICAN CAUCUS	10900	1
FEDERALIST SOCIETY	10902	1
NETWORK	11555	1
NATIONAL LABOR RELATIONS BOARD	6238	1
INTERNATIONAL MASS RETAIL ASSOCIATION	2370	1
ASIAN PACIFIC AMERICAN LABOR ALLIANCE	517	1
ASIAN LAW CAUCUS	516	1
CHICAGO POLICE DEPARTMENT	8500	1
REDRESS	4262	1
NATIONAL VICTIM CENTER	10308	1
CONGRESSIONAL SPORTSMENS FOUNDATION	1340	1
EMPLOYMENT LAWYERS ASSOCIATION	10306	1
APPLESEED	452	1
APPLIED MATERIALS	453	1
JAPANESE AMERICAN CITIZENS LEAGUE	2450	1
WORKING WOMEN	8291	1
AIRLINE PASSENGERS ASSOCIATION	6534	1
FRANKLIN PIERCE LAW CENTER	1872	1
EMPIRE JUSTICE CENTER	1665	1
CANADA	6530	1
SECURITIES INDUSTRIES ASSOCIATION	4432	1
AMERICAN WATERWAYS OPERATORS	413	1
SENIOR CITIZENS LEAGUE	4438	1
BLUE SHIELD ASSOCIATION	766	1
HUMAN RESOURCE MANAGEMENT	11623	1
FEDERAL ELECTION COMMISSION	7498	1
MICHELIN	2881	1
HASBRO	2055	1
HARVARD UNIVERSITY	2054	1
HAWAII CONGRESSIONAL DELEGATION	2057	1
SOUTH ASIAN AMERICANS LEADING TOGETHER	4537	1
TROUT UNLIMITED	4821	1
SAN JOSE MERCURY NEWS	8615	1
DETROIT FREE PRESS	8614	1
ROCKEFELLER FOUNDATION	11627	1
SHEET METAL WORKERS INTERNATIONAL ASSOCIATION	4460	1
MATTHEW SHEPARD FOUNDATION	12132	1
COLGATE-PALMOLIVE	8597	1
DELTA AIR LINES	1508	1
FREE PRESS	1880	1
AMERICAN HOSPITAL ASSOCIATION	311	1
COMMON GOOD	1297	1
RIVERKEEPER	4322	1
SALVATION ARMY	9332	1
AMERICAN ATHEISTS	191	1
OHIO SCHOOL BOARDS ASSOCIATION	3874	1
NATIONAL SCHOOL BOARDS ASSOCIATION	3526	1
NATIONAL SECURITY ARCHIVE	3527	1
AMERICAN AUTOMOBILE ASSOCIATION	193	1
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION	3520	1
GANNETT	1911	1
CALIFORNIA BUILDING INDUSTRY ASSOCIATION	9235	1
GATEWAY	1913	1
NATIONAL COALITION AGAINST DOMESTIC VIOLENCE	3284	1
NATIONAL 4-H COUNCIL	12130	1
NATIONAL SENIOR CITIZENS LAW CENTER	3528	1
NATIONAL SHERIFFS ASSOCIATION	3529	1
ABBOTT LABORATORIES	11	1
OKLAHOMA EDUCATION ASSOCIATION	3884	1
INTERSTATE COMMERCE COMMISSION	6400	1
HOME	2113	1
HOUGHTON MIFFLIN	2127	1
DRUG POLICY ALLIANCE	1598	1
HOFFMANN-LA ROCHE INC	8187	1
NATIONAL SPINAL CORD INJURY ASSOCIATION	3532	1
NATIONAL LEASED HOUSING ASSOCIATION	3442	1
AIR FRANCE	7765	1
NATIONAL BAPTIST CONVENTION	6215	1
GUTTMACHER INSTITUTE	2027	1
THE WILDLIFE SOCIETY	12222	1
JEWISH LABOR COMMITTEE	6211	1
LOMA LINDA UNIVERSITY	2698	1
LOG CABIN REPUBLICANS	2697	1
LOCKHEED MARTIN	2696	1
BRITISH AIRWAYS	7769	1
EDUCATION ASSISTANCE	1632	1
CALIFORNIA NURSES ASSOCIATION	883	1
LORILLARD TOBACCO	2704	1
GLOBAL EXCHANGE	1971	1
PATHFINDER INTERNATIONAL	10570	1
CHARLESTON GAZETTE	6623	1
ALBUQUERQUE JOURNAL	6620	1
BIRMINGHAM NEWS	6621	1
GIRLS	1968	1
EASTER SEALS	1618	1
EASTMAN KODAK	1619	1
EAGLE FORUM	1615	1
TOURETTE SYNDROME ASSOCIATION	10081	1
PROPERTY CASUALTY INSURERS ASSOCIATION	4169	1
PEABODY ENERGY	4007	1
AMERICAN INSURANCE ASSOCIATION	323	1
PAIN RELIEF NETWORK	3973	1
JEWISH PEACE FELLOWSHIP	8922	1
AMERICAN INTELLECTUAL PROPERTY LAW ASSOCIATION	324	1
WARRANT OFFICERS ASSOCIATION	9955	1
AMERICAN ISLAMIC CONGRESS	328	1
NAVAL ENLISTED RESERVE ASSOCIATION	9950	1
RETIRED ENLISTED ASSOCIATION	9952	1
BOND MARKET ASSOCIATION	775	1
BOEING	774	1
AMERICAN FOREST RESOURCE COUNCIL	290	1
AMERICAN CANCER SOCIETY	205	1
AMERICAN MEDICAL STUDENT ASSOCIATION	351	1
AMERICAN CHEMISTRY COUNCIL	209	1
NEW AMERICA FOUNDATION	3625	1
BOSE	778	1
NATIONAL EMPLOYMENT LAW PROJECT	3355	1
NATIONAL ELECTRICAL MANUFACTURERS ASSOCIATION	3354	1
NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION	3353	1
NATIONAL EDUCATION ASSOCIATION	3352	1
TEXACO	6864	1
FERTILIZER INSTITUTE	12019	1
STANFORD UNIVERSITY	7663	1
NATIONAL EMPLOYMENT LAWYERS ASSOCIATION	3358	1
REPORTERS WITHOUT BORDERS	4287	1
INDIANA COAL COUNCIL	2239	1
TOYOTA	11798	1
TENNESSEE CLEAN WATER NETWORK	4710	1
AMERICAN MUSLIM COUNCIL	11239	1
AMALGAMATED TRANSIT UNION	6131	1
INDEPENDENT WOMENS FORUM	2235	1
WHITE MOUNTAIN APACHE TRIBE	8768	1
AMERICAN OCCUPATIONAL THERAPY ASSOCIATION	359	1
ENVIRONMENT AMERICA	1687	1
WORLD RELIEF	5246	1
KAPPA ALPHA PSI FRATERNITY	2535	1
PRINCETON UNIVERSITY	4121	1
FEDERAL TRADE COMMISSION	1788	1
FEDERALLY EMPLOYED WOMEN	7812	1
CHRISTIAN LEGAL SOCIETY	1144	1
NATIONAL PRESS CLUB	3499	1
AUTISM SPEAKS	666	1
NATIONAL LAWYERS GUILD	3495	1
NATIONAL PEST MANAGEMENT ASSOCIATION	3492	1
NEW YORK STATE HEALTH FACILITIES ASSOCIATION	3718	1
SOUTHERN CALIFORNIA EDISON	4573	1
NEW MEXICO CATTLE GROWERS ASSOCIATION	3658	1
HEWLETT PACKARD	2093	1
NATURAL RESOURCES DEFENSE COUNCIL	3572	1
SIKH COALITION	4474	1
KANSAS LIVESTOCK ASSOCIATION	2527	1
DISCIPLES JUSTICE ACTION NETWORK	1543	1
BARCLAYS	695	1
TAX EXECUTIVES INSTITUTE	4677	1
JUBILEE CAMPAIGN	2487	1
UNITED TECHNOLOGIES	4903	1
SYRACUSE UNIVERSITY	4670	1
PUBLIC CAMPAIGN	4192	1
CUBAN AMERICAN NATIONAL COUNCIL	1468	1
CRUTCHFIELD	1464	1
HEINZ	11701	1
CRUISE LINES INTERNATIONAL ASSOCIATION	1463	1
JEWISH RECONSTRUCTIONIST FEDERATION	2465	1
REUTERS GROUP	10356	1
COMMUNITY LEGAL SERVICES	1314	1
LOS ANGELES TIMES	2708	1
AEROSPACE INDUSTRIES ASSOCIATION	8437	1
COMMUNITY CATALYST	1310	1
CONSERVATION FOUNDATION	9278	1
CHESAPEAKE BAY FOUNDATION	9279	1
JEWISH WOMEN INTERNATIONAL	2468	1
NATIONAL REHABILITATION ASSOCIATION	9208	1
INDIANA MANUFACTURERS ASSOCIATION	6914	1
UNITED STATES NUCLEAR REGULATORY COMMISSION	8539	1
NATIONAL IMMIGRANT JUSTICE CENTER	3405	1
NATIONAL IMMIGRATION LAW CENTER	3407	1
QWEST COMMUNICATIONS	4238	1
NEW YORK UNIVERSITY	3727	1
QUANTUM DOT	4234	1
QUALCOMM	4232	1
UNITED SIKHS	4876	1
UNITED NEGRO COLLEGE FUND	4871	1
UNITED PARCEL SERVICE	4873	1
AMERICAN VETERINARY MEDICAL ASSOCIATION	7448	1
FLEET RESERVE ASSOCIATION	1827	1
UNITED SPINAL ASSOCIATION	4878	1
SAVE OUR WILD SALMON	4402	1
HEADWATERS	2069	1
CONSUMERS UNION	1388	1
AMERICAN WATER WORKS ASSOCIATION	412	1
HUMAN RIGHTS ADVOCATES	2140	1
REFUGEES INTERNATIONAL	10750	1
MARYLAND NETWORK AGAINST DOMESTIC VIOLENCE	2793	1
CAMPAIGN LEGAL CENTER	926	1
AMERICAN PSYCHOLOGICAL ASSOCIATION	368	1
AMERICAN INDIAN HIGHER EDUCATION CONSORTIUM	318	1
NUCLEAR ENERGY INSTITUTE	3823	1
LEGAL MOMENTUM	3822	1
AMERICAN HUMANIST ASSOCIATION	313	1
ORGANIC TRADE ASSOCIATION	3942	1
AMERICAN IMMIGRATION LAWYERS ASSOCIATION	316	1
OCEAN CONSERVANCY	3828	1
MINNESOTA	8445	1
MOTHERS AGAINST DRUNK DRIVING	8441	1
GENENTECH	1928	1
NATIONAL HOUSING LAW PROJECT	8044	1
CALIFORNIA PUBLIC UTILITIES COMMISSION	8182	1
NATIONAL GRANGE	10436	1
WASHINGTON POST COMPANY	5099	1
BUSINESS SOFTWARE ALLIANCE	836	1
PUBLIC EDUCATION NETWORK	4198	1
RENSSELAER POLYTECHNIC INSTITUTE	4284	1
BUSINESS ROUNDTABLE	835	1
NAVIGATORS	3575	1
NAVAJO NATION	3574	1
REPUBLICAN NATIONAL COMMITTEE	4288	1
PUBLIC JUSTICE CENTER	4212	1
AIR NEW ZEALAND	7766	1
WASHINGTON LEGAL FOUNDATION	5096	1
AMERICAN PSYCHOANALYTIC ASSOCIATION	7367	1
AMERICAN POSTAL WORKERS UNION	9524	1
ALLIANCE DEFENSE FUND	12225	1
GENERAL AVIATION MANUFACTURERS ASSOCIATION	9786	1
AMERICAN PUBLIC HEALTH ASSOCIATION	369	1
AMERICAN PSYCHIATRIC ASSOCIATION	367	1
AMERICAN PLANNING ASSOCIATION	364	1
AMERICAN PETROLEUM INSTITUTE	362	1
AMERICAN PHARMACEUTICAL ASSOCIATION	363	1
AMERICAN PAIN FOUNDATION	361	1
YAHOO INC	5274	1
NATIONAL ROOFING CONTRACTORS ASSOCIATION	6823	1
NATIONAL UTILITY CONTRACTORS ASSOCIATION	6824	1
LIFE ISSUES INSTITUTE	10499	1
DEMOCRACY 21	1509	1
LET FREEDOM RING	2667	1
VIRGINIA MANUFACTURERS ASSOCIATION	10631	1
HARD HATTED WOMEN	10543	1
AMERICAN NURSES ASSOCIATION	358	1
NATIONAL CONSUMERS LEAGUE	3311	1
NATIONAL CONSUMER LAW CENTER	3310	1
PUBLIC BROADCASTING SERVICE	4191	1
NATIONAL COTTON COUNCIL	3315	1
NATIONAL CORN GROWERS ASSOCIATION	3314	1
WOMEN	10223	1
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION	4057	1
PFIZER	4055	1
EDUCATIONAL TESTING SERVICE	1641	1
WORLD WILDLIFE FUND	5248	1
BOSTON UNIVERSITY	783	1
ETHIOPIAN COMMUNITY DEVELOPMENT COUNCIL	1727	1
WORLD SHIPPING COUNCIL	5247	1
SOUTHERN BAPTIST CONVENTION	1725	1
HURT	10980	1
NEW YORK CITY	6500	1
OWENS CORNING	11512	1
CREDIT SUISSE	11433	1
NORTHERN ILLINOIS UNIVERSITY	9966	1
OHIO UNIVERSITY	9967	1
MIAMI UNIVERSITY	9961	1
MICHIGAN STATE UNIVERSITY	9962	1
LIMITS	10860	1
OHIO STATE UNIVERSITY	9968	1
PURDUE UNIVERSITY	9969	1
NEVADA CATTLEMENS ASSOCIATION	3611	1
AMERICAN COUNSELING ASSOCIATION	11096	1
INTEL CORP	2292	1
NORTH AMERICAN SECURITIES ADMINISTRATORS ASSOCIATION	3752	1
INTELLECTUAL VENTURES	2297	1
PENNSYLVANIA PUBLIC UTILITY COMMISSION	4034	1
RAYTHEON	4247	1
AIR LINE PILOTS ASSOCIATION	61	1
STOP CHILD PREDATORS	4630	1
MONSANTO	3001	1
ALABAMA APPLESEED	66	1
AMERICAN AMBULANCE ASSOCIATION	8694	1
AMERICAN CONSERVATIVE UNION	256	1
MASSACHUSETTS BANKERS ASSOCIATION	2804	1
THE COMMITTEE	7934	1
ILLINOIS POLICY INSTITUTE	2200	1
UTAH CATTLEMENS ASSOCIATION	4981	1
MIAMI HERALD	7092	1
MINNEAPOLIS STAR	7093	1
NATIONAL BLACK POLICE ASSOCIATION	3257	1
IMMIGRANT LEGAL RESOURCE CENTER	2209	1
NATIONAL FARMERS UNION	3366	1
UNITED METHODIST CHURCH	4868	1
NATIONAL FAIR HOUSING ALLIANCE	3362	1
PRUDENTIAL	6689	1
NATIONAL RURAL TELECOMMUNICATIONS COOPERATIVE	10913	1
BETTY FORD CENTER	736	1
INVESTMENT COMPANY INSTITUTE	2402	1
ASIAN AMERICAN BUSINESS ROUNDTABLE	505	1
AMERICAN TORT REFORM ASSOCIATION	402	1
VIOLENCE POLICY CENTER	5029	1
JOHN HOPKINS UNIVERSITY	9105	1
HUMAN RIGHTS WATCH	2152	1
FARM SANCTUARY	10649	1
VICTIM RIGHTS LAW CENTER	5021	1
NATIONAL WRITERS UNION	3558	1
CONNECTICUT EDUCATION ASSOCIATION	1351	1
AMERICAN HUMANE ASSOCIATION	10645	1
VIDEO SOFTWARE DEALERS ASSOCIATION	5024	1
SENIORS COALITION	4440	1
SENTENCING PROJECT	4441	1
